epoch,accuracy,loss,lr,val_accuracy,val_loss
91,0.5506988167762756,1.358443021774292,5e-05,0.5428427457809448,1.4397506713867188
92,0.5519707798957825,1.3585591316223145,5e-05,0.5262096524238586,1.4737730026245117
93,0.5524141192436218,1.3595439195632935,5e-05,0.534274160861969,1.4799041748046875
94,0.5609323382377625,1.3200925588607788,2.5e-05,0.5723286271095276,1.362426519393921
95,0.5675100088119507,1.2940261363983154,2.5e-05,0.549899160861969,1.382259488105774
96,0.5673210620880127,1.2856688499450684,2.5e-05,0.5443547964096069,1.3915563821792603
97,0.5683240294456482,1.2818795442581177,2.5e-05,0.5619959235191345,1.3511263132095337
98,0.5700756907463074,1.2703641653060913,2.5e-05,0.5519152879714966,1.367303729057312
99,0.5697631239891052,1.2659727334976196,2.5e-05,0.5660282373428345,1.3401225805282593
100,0.5709696412086487,1.259393572807312,2.5e-05,0.5534273982048035,1.3551045656204224
101,0.5717037320137024,1.257272720336914,2.5e-05,0.5645161271095276,1.3431414365768433
102,0.5709333419799805,1.2561986446380615,2.5e-05,0.5504032373428345,1.3762340545654297
103,0.573113739490509,1.244572639465332,2.5e-05,0.5625,1.348291277885437
104,0.5728884339332581,1.2470589876174927,2.5e-05,0.5614919066429138,1.3560113906860352
105,0.5729466080665588,1.2461365461349487,2.5e-05,0.5677922964096069,1.3247127532958984
106,0.5740440487861633,1.2436784505844116,2.5e-05,0.565524160861969,1.3245699405670166
107,0.5735280513763428,1.243194818496704,2.5e-05,0.5534273982048035,1.3497732877731323
108,0.571769118309021,1.2402645349502563,2.5e-05,0.5478830337524414,1.3646758794784546
109,0.5742257833480835,1.2352960109710693,2.5e-05,0.5602318644523621,1.3438091278076172
110,0.573469877243042,1.2332707643508911,2.5e-05,0.5383064150810242,1.4023394584655762
111,0.5736152529716492,1.2332911491394043,2.5e-05,0.5690523982048035,1.3251783847808838
112,0.5733826756477356,1.2355942726135254,2.5e-05,0.5448588728904724,1.347334861755371
113,0.575039803981781,1.230668067932129,2.5e-05,0.5652721524238586,1.3300820589065552
114,0.5783177018165588,1.2089900970458984,1.25e-05,0.5592237710952759,1.3275163173675537
115,0.5817119479179382,1.201396107673645,1.25e-05,0.5602318644523621,1.3282952308654785
116,0.5814866423606873,1.1952327489852905,1.25e-05,0.5665322542190552,1.3067113161087036
117,0.58345627784729,1.1857407093048096,1.25e-05,0.5584677457809448,1.3239390850067139
118,0.5845174193382263,1.1828696727752686,1.25e-05,0.5700604915618896,1.2981873750686646
119,0.5840014219284058,1.1800802946090698,1.25e-05,0.5690523982048035,1.304246425628662
120,0.587628185749054,1.1733794212341309,1.25e-05,0.5703125,1.2931263446807861
121,0.5872502326965332,1.1751881837844849,1.25e-05,0.5630040168762207,1.3052546977996826
122,0.5852152109146118,1.1739954948425293,1.25e-05,0.5708165168762207,1.295188069343567
123,0.5878244638442993,1.169838547706604,1.25e-05,0.5564516186714172,1.3080418109893799
124,0.5870758295059204,1.1655558347702026,1.25e-05,0.5667842626571655,1.3037490844726562
125,0.588045060634613,1.1620861291885376,1.25e-05,0.5481350421905518,1.330858588218689
126,0.5881296992301941,1.1589946746826172,1.25e-05,0.5584677457809448,1.3060530424118042
127,0.5893362164497375,1.1585744619369507,1.25e-05,0.5665322542190552,1.2902228832244873
128,0.5877517461776733,1.159074306488037,1.25e-05,0.571068525314331,1.2906827926635742
129,0.5885730385780334,1.154660940170288,1.25e-05,0.5700604915618896,1.286533236503601
130,0.5877444744110107,1.1524533033370972,1.25e-05,0.5582157373428345,1.3052752017974854
131,0.5898813009262085,1.153895378112793,1.25e-05,0.5783770084381104,1.2792718410491943
132,0.5889655351638794,1.1498081684112549,1.25e-05,0.5748487710952759,1.2710120677947998
133,0.5894306898117065,1.1481735706329346,1.25e-05,0.5748487710952759,1.2873512506484985
134,0.5894452333450317,1.1472402811050415,1.25e-05,0.5713205337524414,1.2842137813568115
135,0.5907825827598572,1.1467828750610352,1.25e-05,0.5587197542190552,1.3095166683197021
136,0.5896341800689697,1.1434496641159058,1.25e-05,0.5597277879714966,1.3028631210327148
137,0.5916184186935425,1.1432360410690308,1.25e-05,0.5584677457809448,1.3164619207382202
138,0.5886457562446594,1.1438355445861816,1.25e-05,0.5534273982048035,1.3180162906646729
139,0.592301607131958,1.1373599767684937,1.25e-05,0.5672882795333862,1.2891069650650024
140,0.5944238901138306,1.1270074844360352,6.25e-06,0.5597277879714966,1.293804407119751
141,0.5957030653953552,1.1195144653320312,6.25e-06,0.5627520084381104,1.2936081886291504
142,0.5982832908630371,1.1154799461364746,6.25e-06,0.5642641186714172,1.297066569328308
143,0.597520112991333,1.1168606281280518,6.25e-06,0.5541834235191345,1.3128437995910645
144,0.5974765419960022,1.1119587421417236,6.25e-06,0.5619959235191345,1.3032500743865967
145,0.5976654887199402,1.1116580963134766,6.25e-06,0.5670362710952759,1.2811329364776611
146,0.5996206402778625,1.104792833328247,6.25e-06,0.5740927457809448,1.2731530666351318
147,0.6020263433456421,1.0989961624145508,3.125e-06,0.5758568644523621,1.2655128240585327
148,0.6006308794021606,1.0983226299285889,3.125e-06,0.5680443644523621,1.2775875329971313
149,0.6003910303115845,1.0966780185699463,3.125e-06,0.5735886693000793,1.2670024633407593
150,0.6024624705314636,1.0909974575042725,3.125e-06,0.5720766186714172,1.2713180780410767
151,0.6024261116981506,1.0921462774276733,3.125e-06,0.5675402879714966,1.2810397148132324
152,0.6029784679412842,1.0929704904556274,3.125e-06,0.5690523982048035,1.2716718912124634
153,0.6010379195213318,1.0901696681976318,3.125e-06,0.571068525314331,1.2832163572311401
154,0.603094756603241,1.0874266624450684,3.125e-06,0.5725806355476379,1.2657729387283325
155,0.6043376326560974,1.083889365196228,1.5625e-06,0.5725806355476379,1.272425651550293
156,0.6045048236846924,1.0810790061950684,1.5625e-06,0.573336660861969,1.2745999097824097
157,0.6057258248329163,1.0794909000396729,1.5625e-06,0.5693044066429138,1.2762597799301147
158,0.6042649745941162,1.081947922706604,1.5625e-06,0.5735886693000793,1.2680765390396118
159,0.6059947609901428,1.0793471336364746,1.5625e-06,0.5685483813285828,1.2788304090499878
160,0.6047737002372742,1.0798630714416504,1.5625e-06,0.5700604915618896,1.278757095336914
161,0.6061692237854004,1.07261061668396,1.5625e-06,0.5662802457809448,1.2840250730514526
162,0.6072593927383423,1.0740009546279907,7.8125e-07,0.5690523982048035,1.2798105478286743
163,0.6077827215194702,1.0749757289886475,7.8125e-07,0.5698084235191345,1.2763772010803223
164,0.6066416501998901,1.0726463794708252,7.8125e-07,0.5670362710952759,1.28095543384552
165,0.607993483543396,1.0716501474380493,7.8125e-07,0.5728326439857483,1.2731821537017822
166,0.606590747833252,1.0715303421020508,7.8125e-07,0.5698084235191345,1.2779585123062134
167,0.6064890027046204,1.0728943347930908,7.8125e-07,0.5698084235191345,1.27754807472229
