epoch,accuracy,loss,lr,val_accuracy,val_loss
32,0.734961211681366,1.1395539045333862,5e-05,0.6384548544883728,1.3096048831939697
33,0.733910322189331,1.1442447900772095,5e-05,0.6158854365348816,1.386354684829712
34,0.7361125349998474,1.1374088525772095,5e-05,0.5711805820465088,1.4160130023956299
35,0.7372020483016968,1.1335110664367676,5e-05,0.6067708134651184,1.3655506372451782
36,0.7385851740837097,1.1238118410110474,5e-05,0.6258680820465088,1.329231858253479
37,0.737194299697876,1.124550461769104,5e-05,0.5998263955116272,1.3760393857955933
38,0.7376656532287598,1.122014045715332,5e-05,0.6206597089767456,1.3263262510299683
39,0.7377661466598511,1.1142266988754272,5e-05,0.6032986044883728,1.3505046367645264
40,0.7505544424057007,1.052314043045044,2.5e-05,0.6527777910232544,1.2324631214141846
41,0.7530580163002014,1.0199321508407593,2.5e-05,0.62890625,1.249597191810608
42,0.7537766098976135,1.0028537511825562,2.5e-05,0.62890625,1.237722635269165
43,0.7532820701599121,0.9929159879684448,2.5e-05,0.608506977558136,1.2731587886810303
44,0.7551906704902649,0.979330837726593,2.5e-05,0.6267361044883728,1.2395309209823608
45,0.756558358669281,0.9708268046379089,2.5e-05,0.6302083134651184,1.2304966449737549
46,0.7565661072731018,0.9690865278244019,2.5e-05,0.6263020634651184,1.2413021326065063
47,0.7592319250106812,0.9619913101196289,2.5e-05,0.6184895634651184,1.2505848407745361
48,0.7590001225471497,0.9607480764389038,2.5e-05,0.6258680820465088,1.2446213960647583
49,0.7564811110496521,0.9607648253440857,2.5e-05,0.6228298544883728,1.2367550134658813
50,0.7593556046485901,0.9491954445838928,2.5e-05,0.6349826455116272,1.2106558084487915
51,0.7601901292800903,0.949703574180603,2.5e-05,0.6271701455116272,1.2367693185806274
52,0.7609241604804993,0.9466863870620728,2.5e-05,0.604600727558136,1.2496389150619507
53,0.7619132399559021,0.9407100677490234,2.5e-05,0.6336805820465088,1.2250158786773682
54,0.7612950801849365,0.9414187073707581,2.5e-05,0.6453993320465088,1.2011663913726807
55,0.7599196434020996,0.9567587375640869,2.5e-05,0.635850727558136,1.213066577911377
30,0.7595950961112976,0.9523858428001404,2.5e-05,0.6605902910232544,1.157805323600769
31,0.759888768196106,0.9438143968582153,2.5e-05,0.6597222089767456,1.1641587018966675
32,0.7602673768997192,0.9339289665222168,2.5e-05,0.65234375,1.1883525848388672
33,0.7602905631065369,0.9331688284873962,2.5e-05,0.6197916865348816,1.2359669208526611
34,0.7607696056365967,0.9325480461120605,2.5e-05,0.6119791865348816,1.2286510467529297
35,0.7618591785430908,0.9213666319847107,2.5e-05,0.65625,1.1637701988220215
36,0.762446403503418,0.9211252927780151,2.5e-05,0.6293402910232544,1.2038015127182007
37,0.762183666229248,0.9157914519309998,2.5e-05,0.6540798544883728,1.1604597568511963
38,0.7692694067955017,0.8827849626541138,1.25e-05,0.651475727558136,1.1723575592041016
39,0.7711470723152161,0.8707175850868225,1.25e-05,0.651475727558136,1.1628185510635376
40,0.7733261585235596,0.857690155506134,1.25e-05,0.640625,1.1660573482513428
41,0.7738052010536194,0.8474374413490295,1.25e-05,0.6545138955116272,1.1458117961883545
42,0.7734034061431885,0.8489292860031128,1.25e-05,0.6545138955116272,1.1381924152374268
43,0.7747402191162109,0.8418839573860168,1.25e-05,0.6497395634651184,1.1303948163986206
44,0.7754510641098022,0.8292232155799866,1.25e-05,0.6423611044883728,1.1493390798568726
45,0.7754356265068054,0.8335549831390381,1.25e-05,0.6449652910232544,1.1419707536697388
46,0.7759301662445068,0.8278053998947144,1.25e-05,0.6653645634651184,1.1103953123092651
47,0.7768187522888184,0.8232067823410034,1.25e-05,0.6532118320465088,1.1278258562088013
48,0.7767492532730103,0.8212078213691711,1.25e-05,0.6618923544883728,1.1215109825134277
49,0.7773132920265198,0.8174269199371338,1.25e-05,0.6467013955116272,1.1574137210845947
50,0.7793068885803223,0.8112152218818665,1.25e-05,0.6484375,1.1406993865966797
51,0.7790905237197876,0.8089714050292969,1.25e-05,0.65625,1.1221952438354492
52,0.7806050181388855,0.8069021105766296,1.25e-05,0.6388888955116272,1.1680307388305664
53,0.7813854813575745,0.8008056879043579,1.25e-05,0.643663227558136,1.1443721055984497
54,0.7833017706871033,0.7881149053573608,6.25e-06,0.6653645634651184,1.1028733253479004
55,0.7855735421180725,0.7808411717414856,6.25e-06,0.6571180820465088,1.1160095930099487
56,0.787837564945221,0.7696547508239746,6.25e-06,0.65625,1.1336702108383179
57,0.785805344581604,0.7686639428138733,6.25e-06,0.6540798544883728,1.1304587125778198
58,0.7875517010688782,0.7660229206085205,6.25e-06,0.6762152910232544,1.10138738155365
59,0.7886102795600891,0.7596961259841919,6.25e-06,0.6610243320465088,1.1103798151016235
60,0.7878221273422241,0.7582453489303589,6.25e-06,0.663194477558136,1.121010422706604
61,0.7886952757835388,0.7544614672660828,6.25e-06,0.6610243320465088,1.1066083908081055
62,0.7890739440917969,0.7497718930244446,6.25e-06,0.655381977558136,1.1335777044296265
63,0.7893907427787781,0.7486931085586548,6.25e-06,0.66015625,1.1332573890686035
64,0.790766179561615,0.7442505955696106,6.25e-06,0.6640625,1.1115820407867432
65,0.7902793288230896,0.7454895973205566,6.25e-06,0.6605902910232544,1.1212849617004395
66,0.7911293506622314,0.7372223138809204,3.125e-06,0.65625,1.1178765296936035
67,0.7933779358863831,0.7334128022193909,3.125e-06,0.6575520634651184,1.1099895238876343
68,0.7943515181541443,0.7317948937416077,3.125e-06,0.663194477558136,1.1085141897201538
69,0.7938956022262573,0.7268563508987427,3.125e-06,0.6545138955116272,1.1358566284179688
70,0.7947224378585815,0.727469265460968,3.125e-06,0.6571180820465088,1.122902750968933
71,0.795680582523346,0.720493733882904,3.125e-06,0.6588541865348816,1.1121996641159058
72,0.796855092048645,0.7166736125946045,3.125e-06,0.6640625,1.1162235736846924
73,0.7978827953338623,0.712024450302124,1.5625e-06,0.6558159589767456,1.1244261264801025
74,0.7974233627319336,0.7088202834129333,1.5625e-06,0.6618923544883728,1.1121469736099243
75,0.7976278066635132,0.7122618556022644,1.5625e-06,0.65625,1.1205908060073853
76,0.7980682253837585,0.7099283933639526,1.5625e-06,0.6649305820465088,1.108738660812378
77,0.7988718748092651,0.7041308879852295,1.5625e-06,0.6649305820465088,1.1103957891464233
78,0.7992968559265137,0.7057496309280396,1.5625e-06,0.6584201455116272,1.1133143901824951
